GeneName	PMID	Line index	The # of total tokens in sentence	Token Location in sentence
55364	pmid: 21767798	4	17	7
10752	pmid: 21767534	11	46	34
1057	pmid: 21766003	2	22	13
1057	pmid: 21766003	5	35	12
1057	pmid: 21766003	9	25	6
55364	pmid: 21765244	2	13	5
55364	pmid: 21765244	3	36	10
55737	pmid: 21763483	4	20	10
55737	pmid: 21763483	8	20	4
55737	pmid: 21763482	9	34	13
55737	pmid: 21763482	12	21	6
43	pmid: 21762928	10	21	3
6622	pmid: 21761143	4	21	8
6622	pmid: 21761143	6	40	19
6622	pmid: 21761143	10	18	9
1057	pmid: 21760537	7	18	14
2011	pmid: 21757958	6	40	10
1934	pmid: 21757872	2	18	4
1934	pmid: 21757872	3	45	36
1934	pmid: 21757872	6	25	18
1934	pmid: 21757872	7	24	7
1934	pmid: 21757872	8	20	5
1934	pmid: 21757872	9	24	5
1057	pmid: 21757228	3	30	28
1057	pmid: 21757228	7	27	25
9215	pmid: 21756926	4	51	50
120892	pmid: 21753163	2	9	6
120892	pmid: 21753163	3	35	16
9215	pmid: 21753163	12	22	5
120892	pmid: 21753159	2	7	4
120892	pmid: 21753159	6	39	4
120892	pmid: 21753159	7	18	16
120892	pmid: 21753159	8	14	12
120892	pmid: 21753159	9	27	10
120892	pmid: 21753159	13	14	5
120892	pmid: 21753159	14	30	9
22900	pmid: 21751608	4	15	2
22900	pmid: 21751608	5	15	13
4780	pmid: 21747966	5	23	11
1057	pmid: 21747966	6	40	12
4780	pmid: 21747966	8	25	4
4780	pmid: 21747966	9	26	11
4780	pmid: 21747966	10	38	18
4780	pmid: 21747966	12	32	19
1847	pmid: 21747034	2	17	15
1535	pmid: 21747034	6	20	17
1847	pmid: 21747034	6	20	2
9215	pmid: 21747029	4	21	16
55364	pmid: 21745139	5	23	8
1057	pmid: 21745139	6	50	47
1057	pmid: 21745139	7	28	22
11315	pmid: 21745139	7	28	14
2629	pmid: 21742527	5	21	15
2629	pmid: 21742527	6	30	27
348	pmid: 21741729	5	38	5
348	pmid: 21741729	11	19	6
9215	pmid: 21741663	3	28	10
207	pmid: 21741444	2	10	7
207	pmid: 21741444	3	24	4
1057	pmid: 21741444	3	24	16
1057	pmid: 21741444	4	30	29
207	pmid: 21741444	5	18	7
207	pmid: 21741444	6	21	20
207	pmid: 21741444	10	23	18
1057	pmid: 21741364	6	21	20
4280	pmid: 21740438	2	16	6
55364	pmid: 21740438	4	22	3
4280	pmid: 21740438	5	32	30
4280	pmid: 21740438	13	37	20
1057	pmid: 21738693	12	33	27
120892	pmid: 21738687	2	13	3
120892	pmid: 21738687	4	13	7
120892	pmid: 21738687	5	20	7
120892	pmid: 21738687	6	26	25
120892	pmid: 21738687	7	19	13
120892	pmid: 21738687	8	6	5
120892	pmid: 21738687	9	27	13
120892	pmid: 21738687	10	25	9
120892	pmid: 21738687	11	15	5
120892	pmid: 21738687	12	15	8
120892	pmid: 21738687	13	22	11
950	pmid: 21738487	5	36	11
5179	pmid: 21737418	7	23	21
5179	pmid: 21737418	8	28	13
4280	pmid: 21737418	12	24	9
5173	pmid: 21737418	12	24	7
5426	pmid: 21736911	6	26	11
4280	pmid: 21736911	6	26	6
4280	pmid: 21736911	8	14	11
1057	pmid: 21736911	9	26	8
1057	pmid: 21736911	10	19	8
4280	pmid: 21736911	15	17	12
10922	pmid: 21736878	4	24	13
10922	pmid: 21736878	5	13	7
84894	pmid: 21734494	4	41	35
65018	pmid: 21734494	6	22	6
1057	pmid: 21734329	2	10	9
1057	pmid: 21734329	8	32	24
1057	pmid: 21734329	9	25	24
1057	pmid: 21734329	13	34	26
55364	pmid: 21733529	2	18	2
55364	pmid: 21733529	5	24	7
9215	pmid: 21731658	9	14	3
2861	pmid: 21731658	11	33	15
4318	pmid: 21731633	11	24	17
4280	pmid: 21730160	5	38	11
4280	pmid: 21730160	6	21	14
2629	pmid: 21730160	7	29	9
1057	pmid: 21725324	6	41	40
1057	pmid: 21725324	9	27	25
23400	pmid: 21724849	2	10	9
23400	pmid: 21724849	3	23	4
1769	pmid: 21724849	4	15	7
23400	pmid: 21724849	6	21	20
23400	pmid: 21724849	7	28	12
1057	pmid: 21724849	7	28	22
23400	pmid: 21724849	8	20	4
23400	pmid: 21724849	9	8	3
23400	pmid: 21724849	10	19	5
1057	pmid: 21723913	5	30	13
1057	pmid: 21722302	3	44	5
9215	pmid: 21720849	7	15	6
9215	pmid: 21720849	11	47	4
22900	pmid: 21719744	8	31	11
4780	pmid: 21719443	2	18	4
4780	pmid: 21719443	6	21	8
4780	pmid: 21719443	8	25	12
9817	pmid: 21719443	9	21	20
4780	pmid: 21719443	9	21	11
9817	pmid: 21719443	10	14	13
4780	pmid: 21719443	11	16	9
4780	pmid: 21719443	12	25	18
10922	pmid: 21718966	12	28	20
1057	pmid: 21718949	11	26	12
1991	pmid: 21718277	5	26	24
23400	pmid: 21714071	3	12	3
23400	pmid: 21714071	4	13	10
23400	pmid: 21714071	7	29	13
23400	pmid: 21714071	14	15	8
23400	pmid: 21714071	15	12	5
120892	pmid: 21712955	2	10	5
120892	pmid: 21712955	5	31	5
120892	pmid: 21712955	7	33	27
120892	pmid: 21712955	13	33	7
1057	pmid: 21712347	3	21	7
1057	pmid: 21712347	6	30	14
1057	pmid: 21712347	7	35	9
1057	pmid: 21712347	8	21	4
1057	pmid: 21712347	9	18	9
1057	pmid: 21712347	10	32	14
1057	pmid: 21712347	11	58	50
3163	pmid: 21709601	5	14	9
3163	pmid: 21709601	6	24	14
3163	pmid: 21709601	7	24	9
3163	pmid: 21709601	8	18	17
3163	pmid: 21709601	10	23	12
1057	pmid: 21708261	2	13	5
1057	pmid: 21708261	3	15	6
1057	pmid: 21708261	5	36	29
1057	pmid: 21708261	6	45	15
1057	pmid: 21708261	11	30	10
55364	pmid: 21705162	6	9	7
55364	pmid: 21705162	15	11	4
55024	pmid: 21705022	5	29	19
55364	pmid: 21705020	13	31	22
9215	pmid: 21704673	3	30	3
9215	pmid: 21704337	5	29	6
120892	pmid: 21704337	6	30	29
120892	pmid: 21704337	7	30	19
55364	pmid: 21704337	16	22	17
1057	pmid: 21704161	3	42	33
4902	pmid: 21704161	9	28	24
4902	pmid: 21704161	10	29	26
55364	pmid: 21704161	11	34	16
4902	pmid: 21704161	13	24	23
1057	pmid: 21703827	3	37	15
1057	pmid: 21703827	9	15	14
1057	pmid: 21703827	16	25	10
11315	pmid: 21701815	2	20	16
11315	pmid: 21701815	4	16	3
11315	pmid: 21701815	5	14	4
11315	pmid: 21701815	7	31	14
11315	pmid: 21701815	8	37	35
11315	pmid: 21701815	9	36	35
11315	pmid: 21701815	12	26	8
27429	pmid: 21701785	2	17	14
27429	pmid: 21701785	4	20	6
27429	pmid: 21701785	5	25	8
27429	pmid: 21701785	9	12	5
27429	pmid: 21701785	10	28	20
27429	pmid: 21701785	11	24	19
27429	pmid: 21701785	12	14	9
27429	pmid: 21701785	13	19	12
1057	pmid: 21699982	9	25	9
387	pmid: 21699982	10	24	10
2624	pmid: 21699982	10	24	22
387	pmid: 21699982	11	16	5
10922	pmid: 21699482	6	50	47
83985	pmid: 21699482	6	50	48
120892	pmid: 21698001	2	11	5
120892	pmid: 21698001	6	32	6
4280	pmid: 21698001	6	32	9
120892	pmid: 21698001	7	16	13
120892	pmid: 21698001	12	33	4
120892	pmid: 21696411	4	30	28
120892	pmid: 21696411	5	32	15
120892	pmid: 21696411	6	32	21
120892	pmid: 21696411	7	45	29
120892	pmid: 21696411	8	24	15
120892	pmid: 21696411	9	16	7
120892	pmid: 21696411	11	17	8
1965	pmid: 21696087	7	31	28
22900	pmid: 21695419	3	14	9
22900	pmid: 21695419	8	26	14
11335	pmid: 21693708	2	15	5
4280	pmid: 21693708	5	27	3
4280	pmid: 21693708	6	9	2
4280	pmid: 21693708	8	9	2
4280	pmid: 21693708	9	21	8
5897	pmid: 21693708	9	21	3
2011	pmid: 21692754	6	7	2
55364	pmid: 21691241	2	15	3
9215	pmid: 21691241	3	30	17
55364	pmid: 21691241	4	34	12
55364	pmid: 21691241	5	24	16
55364	pmid: 21691241	7	103	2
55364	pmid: 21690031	10	51	5
1318	pmid: 21689962	5	26	6
1319	pmid: 21685825	2	15	14
1319	pmid: 21685825	3	12	5
1319	pmid: 21685825	4	19	14
1319	pmid: 21685825	8	19	2
4280	pmid: 21685825	8	19	5
1057	pmid: 21685825	11	45	44
5743	pmid: 21685825	11	45	40
10922	pmid: 21683700	9	31	10
1934	pmid: 21683700	13	23	17
1769	pmid: 21683120	6	18	12
2010	pmid: 21682352	4	17	11
55364	pmid: 21682352	13	13	11
120892	pmid: 21679972	8	35	32
120892	pmid: 21679126	4	29	17
120892	pmid: 21679126	5	19	10
120892	pmid: 21679126	6	14	11
10541	pmid: 21676990	5	35	31
8741	pmid: 21676990	5	35	31
120892	pmid: 21676337	2	8	3
120892	pmid: 21676337	5	21	10
120892	pmid: 21676337	6	21	6
2011	pmid: 21674693	16	4	2
9215	pmid: 21674622	6	35	6
2010	pmid: 21672953	3	39	30
57447	pmid: 21672576	2	8	4
4280	pmid: 21672576	4	32	15
57447	pmid: 21672576	4	32	9
57447	pmid: 21672576	5	24	5
1057	pmid: 21672576	7	33	27
57447	pmid: 21672576	7	33	7
57447	pmid: 21672576	8	21	6
1057	pmid: 21672576	9	21	19
57447	pmid: 21672576	9	21	8
1057	pmid: 21672576	10	20	19
57447	pmid: 21672576	10	20	5
1057	pmid: 21672570	2	14	9
55364	pmid: 21671840	3	13	5
55364	pmid: 21671840	6	19	8
2000	pmid: 21671840	7	14	11
1918	pmid: 21668692	3	27	25
1994	pmid: 21668692	6	37	14
3976	pmid: 21668692	8	10	3
5743	pmid: 21667279	2	14	11
5743	pmid: 21667279	5	12	3
1057	pmid: 21667279	6	50	43
5743	pmid: 21667279	6	50	32
1057	pmid: 21667279	7	26	25
1057	pmid: 21667279	8	36	22
5743	pmid: 21667279	8	36	8
1057	pmid: 21667279	9	20	14
23435	pmid: 21667065	2	15	8
23435	pmid: 21667065	3	35	4
23435	pmid: 21667065	4	22	3
23435	pmid: 21667065	13	23	10
1057	pmid: 21666500	2	15	2
1057	pmid: 21666500	3	16	9
1057	pmid: 21666500	4	17	16
1057	pmid: 21666500	5	19	17
1057	pmid: 21666500	6	16	14
1057	pmid: 21666500	7	35	30
1057	pmid: 21666500	9	22	7
22900	pmid: 21666262	12	34	33
27343	pmid: 21660634	6	45	18
2318	pmid: 21660634	10	15	11
8876	pmid: 21660634	10	15	7
56938	pmid: 21658431	2	9	4
9575	pmid: 21658431	3	11	10
406	pmid: 21658431	4	31	8
406	pmid: 21658431	5	17	8
9575	pmid: 21658431	6	25	12
9575	pmid: 21658431	8	16	14
56938	pmid: 21658431	9	17	4
9575	pmid: 21658431	10	20	12
207	pmid: 21658387	2	18	4
120892	pmid: 21658387	4	34	17
1057	pmid: 21658387	4	34	29
207	pmid: 21658387	5	16	9
207	pmid: 21658387	6	26	16
120892	pmid: 21658387	7	26	25
55024	pmid: 21658161	7	16	10
9215	pmid: 21658161	10	44	30
6749	pmid: 21656921	4	24	11
1057	pmid: 21655272	2	15	10
1057	pmid: 21655265	3	24	12
57498	pmid: 21655131	7	21	20
57498	pmid: 21655131	9	38	14
5978	pmid: 21655131	9	38	31
1057	pmid: 21653695	10	15	13
1057	pmid: 21652707	5	23	19
1057	pmid: 21652707	7	29	28
2282	pmid: 21652707	8	12	7
2283	pmid: 21652707	8	12	7
2284	pmid: 21652707	8	12	7
2285	pmid: 21652707	8	12	7
2282	pmid: 21652707	9	15	3
2283	pmid: 21652707	9	15	3
2284	pmid: 21652707	9	15	3
2285	pmid: 21652707	9	15	3
1057	pmid: 21652707	10	23	16
1057	pmid: 21652707	11	25	13
2282	pmid: 21652707	11	25	11
2283	pmid: 21652707	11	25	11
2284	pmid: 21652707	11	25	11
2285	pmid: 21652707	11	25	11
1057	pmid: 21652707	12	32	5
2282	pmid: 21652707	12	32	12
2283	pmid: 21652707	12	32	12
2284	pmid: 21652707	12	32	12
2285	pmid: 21652707	12	32	12
4280	pmid: 21651967	8	24	14
968	pmid: 21651967	10	14	6
1057	pmid: 21651967	10	14	2
1057	pmid: 21651332	6	33	32
1057	pmid: 21651331	6	26	15
1057	pmid: 21651331	7	25	16
55364	pmid: 21651330	4	45	38
55364	pmid: 21651330	7	35	26
1057	pmid: 21649894	7	20	11
1057	pmid: 21647015	9	25	13
1980	pmid: 21646303	10	33	11
2010	pmid: 21646303	10	33	13
